PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),Source (none),Instrument_Name (none),Sms (none),Nbm (none),Channels (none),hour (none),latitude (degree N/S),longitude (degree E/W),quality_indicator (none),satellite_number (none),hdop (none),altitude (m),air_pressure_at_sea_level (mbar),air_temperature (degree_Celsius),relative_humidity (%),wind_from_direction (degree),mag_wind (degree),knot_wind_speed (knt),wind_speed (m/s),pitch (degree),roll (degree),wmo_wind_speed (m/s),wmo_wind_mag (degree),wind_speed_of_gust (m/s),wind_gust_from_direction (degree),QC
SCENES,2020-06-13T09:55:03Z,,,0x3f,AirmarWS200,408,4,0xffff,09:55:02.70,49.483560,0.114240,2,11,0.8,10.7,1007,17.8,0.0,127.0,127.6,10.9,5.6,0.0,0.4,2.8,117.7,6.4,181.8,00000000000000000000000000000
SCENES,2020-06-13T14:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,14:10:01.50,49.483583,0.114222,2,11,1.1,12.0,1007,19.2,0.0,122.9,123.5,2.8,1.4,0.0,0.2,2.2,122.2,5.6,200.3,00000000000000000000000000000
SCENES,2020-06-13T14:25:03Z,,,0x3f,AirmarWS200,408,4,0xffff,14:25:03.60,49.483540,0.114257,2,9,1.1,14.2,1007,19.2,0.0,104.0,104.6,3.0,1.5,0.0,0.2,2.1,119.4,5.2,196.5,00000000000000000000000000000
SCENES,2020-06-13T14:40:09Z,,,0x3f,AirmarWS200,408,4,0xffff,14:40:08.80,49.483613,0.114228,2,11,0.9,10.9,1007,18.6,0.0,290.7,291.3,1.0,0.5,0.0,0.2,2.1,142.9,5.3,297.0,00000000000000000000000000000
SCENES,2020-06-13T14:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,14:55:01.20,49.483517,0.114253,2,11,1.0,3.6,1007,15.5,0.0,204.4,205.0,5.0,2.6,0.0,0.2,4.0,179.9,9.5,232.8,00000000000000000000000000000
SCENES,2020-06-13T16:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,16:10:00.0,49.483538,0.114170,2,11,0.9,1.8,1007,15.2,0.0,77.5,78.1,0.5,0.3,0.0,0.2,1.7,124.6,3.9,198.2,00000000000000000000000000000
SCENES,2020-06-13T16:25:08Z,,,0x3f,AirmarWS200,408,4,0xffff,16:25:07.0,49.483530,0.114207,2,11,0.9,13.9,1009,15.6,0.0,141.6,142.2,2.1,1.1,0.0,0.2,1.6,125.7,4.0,205.3,00000000000000000000000000000
SCENES,2020-06-13T16:40:08Z,,,0x3f,AirmarWS200,408,4,0xffff,16:40:07.20,49.483585,0.114245,2,11,0.9,11.3,1008,16.5,0.0,140.4,141.0,0.5,0.3,0.0,0.2,1.5,134.4,4.8,258.4,00000000000000000000000000000
SCENES,2020-06-13T16:55:03Z,,,0x3f,AirmarWS200,408,4,0xffff,16:55:02.50,49.483592,0.114282,2,11,0.9,4.3,1008,18.8,0.0,116.4,117.0,2.3,1.2,0.0,0.2,1.2,146.6,3.6,296.5,00000000000000000000000000000
SCENES,2020-06-13T22:10:02Z,,,0x3f,AirmarWS200,408,4,0xffff,22:10:01.70,49.483533,0.114228,2,9,1.3,8.2,1012,15.0,0.0,129.5,130.1,1.4,0.7,0.0,0.2,1.5,137.2,3.9,277.6,00000000000000000000000000000
SCENES,2020-06-13T22:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,22:25:00.90,49.483495,0.114317,2,10,0.9,9.7,1012,14.8,0.0,133.1,133.7,4.7,2.4,0.0,0.2,1.6,142.9,4.3,217.9,00000000000000000000000000000
SCENES,2020-06-13T22:40:04Z,,,0x3f,AirmarWS200,408,4,0xffff,22:40:03.80,49.483575,0.114278,2,9,1.1,10.8,1012,14.6,0.0,213.9,214.5,5.0,2.6,0.0,0.2,1.9,164.0,4.4,260.1,00000000000000000000000000000
SCENES,2020-06-13T22:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,22:55:01.30,49.483547,0.114285,2,10,1.0,0.0,1010,14.6,0.0,215.7,216.3,4.8,2.5,0.0,0.2,3.3,184.3,6.4,225.8,00000000000000000000000000000
SCENES,2020-06-14T02:10:02Z,,,0x3f,AirmarWS200,816,8,0xffff,02:10:02.0,49.483615,0.114277,2,11,1.0,9.5,1013,13.0,0.0,182.1,182.7,0.7,0.4,0.0,0.2,1.5,146.1,4.7,245.0,00000000000000000000000000000
SCENES,2020-06-14T02:25:03Z,,,0x3f,AirmarWS200,816,8,0xffff,02:25:03.40,49.483612,0.114208,2,9,1.1,8.8,1012,12.9,0.0,162.1,162.7,3.5,1.8,0.0,0.2,1.5,147.2,3.9,239.4,00000000000000000000000000000
SCENES,2020-06-14T02:40:01Z,,,0x3f,AirmarWS200,816,8,0xffff,02:40:01.40,49.483570,0.114233,2,10,1.0,1.6,1012,12.9,0.0,226.3,226.9,1.5,0.8,0.0,0.2,1.3,140.9,3.8,225.4,00000000000000000000000000000
SCENES,2020-06-14T02:55:01Z,,,0x3f,AirmarWS200,816,8,0xffff,02:55:01.20,49.483522,0.114242,2,11,0.9,2.7,1012,12.8,0.0,121.3,121.9,1.2,0.6,0.0,0.2,1.0,125.7,2.6,218.1,00000000000000000000000000000
SCENES,2020-06-14T03:10:06Z,,,0x3f,AirmarWS200,816,8,0xffff,03:10:06.0,49.483538,0.114317,2,9,1.1,8.9,1013,12.4,0.0,135.1,135.7,1.9,1.0,0.0,0.2,1.1,121.0,2.6,328.3,00000000000000000000000000000
SCENES,2020-06-14T03:25:01Z,,,0x3f,AirmarWS200,816,8,0xffff,03:25:01.10,49.483533,0.114227,2,10,1.2,10.5,1013,12.5,0.0,116.7,117.3,3.5,1.8,0.0,0.2,1.3,145.6,3.3,219.1,00000000000000000000000000000
SCENES,2020-06-14T03:40:01Z,,,0x3f,AirmarWS200,816,8,0xffff,03:40:01.10,49.483523,0.114247,2,10,0.9,8.5,1013,12.5,0.0,178.5,179.1,4.8,2.5,0.0,0.2,1.6,141.2,4.2,213.6,00000000000000000000000000000
SCENES,2020-06-14T03:55:01Z,,,0x3f,AirmarWS200,816,8,0xffff,03:55:01.60,49.483545,0.114263,2,10,0.9,11.9,1013,12.5,0.0,179.6,180.2,4.4,2.3,0.0,0.2,1.6,143.6,5.0,222.6,00000000000000000000000000000
SCENES,2020-06-14T05:10:05Z,,,0x3f,AirmarWS200,408,4,0xffff,05:10:05.50,49.483607,0.114272,2,10,0.8,7.8,1013,13.9,0.0,182.9,183.5,4.1,2.1,0.0,0.3,1.9,152.2,5.0,232.4,00000000000000000000000000000
SCENES,2020-06-14T05:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,05:25:01.80,49.483570,0.114197,2,9,1.0,15.4,1014,14.3,0.0,210.2,210.8,5.8,3.0,0.0,0.3,2.0,152.1,5.7,293.0,00000000000000000000000000000
SCENES,2020-06-14T05:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,05:40:01.80,49.483578,0.114240,2,10,0.9,4.5,1012,14.4,0.0,178.8,179.4,6.1,3.1,0.0,0.3,2.3,167.7,5.6,271.4,00000000000000000000000000000
SCENES,2020-06-14T05:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,05:55:00.90,49.483578,0.114150,2,10,0.9,13.6,1014,14.6,0.0,183.1,183.7,3.2,1.6,0.0,0.3,1.9,157.6,4.6,281.9,00000000000000000000000000000
SCENES,2020-06-14T06:10:03Z,,,0x3f,AirmarWS200,408,4,0xffff,06:10:03.60,49.483582,0.114242,2,11,0.8,10.9,1014,14.1,0.0,165.1,165.7,5.5,2.8,0.0,0.2,2.1,162.5,5.3,337.8,00000000000000000000000000000
SCENES,2020-06-14T06:25:04Z,,,0x3f,AirmarWS200,408,4,0xffff,06:25:04.20,49.483552,0.114233,2,10,0.9,18.6,1015,14.7,0.0,182.6,183.2,7.6,3.9,0.0,0.2,1.8,163.1,5.0,298.2,00000000000000000000000000000
SCENES,2020-06-14T06:40:02Z,,,0x3f,AirmarWS200,408,4,0xffff,06:40:02.60,49.483545,0.114250,2,10,0.9,13.5,1014,14.9,0.0,207.0,207.6,3.4,1.7,0.0,0.2,1.8,156.1,5.3,246.4,00000000000000000000000000000
SCENES,2020-06-14T06:55:02Z,,,0x3f,AirmarWS200,408,4,0xffff,06:55:02.70,49.483502,0.114250,2,11,0.9,1.4,1013,14.9,0.0,161.3,161.9,3.3,1.7,0.0,0.2,2.1,171.0,5.4,237.6,00000000000000000000000000000
SCENES,2020-06-14T09:10:01Z,,,0x3f,AirmarWS200,102,1,0xffff,09:10:02.0,49.483590,0.114222,2,10,0.9,16.0,1015,16.2,0.0,207.6,208.2,3.5,1.8,0.0,0.2,2.6,196.1,5.6,226.5,00000000000000000000000000000
SCENES,2020-06-14T11:10:03Z,,,0x3f,AirmarWS200,408,4,0xffff,11:10:02.70,49.483593,0.114240,2,9,1.0,17.3,1015,21.1,0.0,299.6,300.2,1.7,0.9,0.0,0.0,1.0,211.7,2.2,318.9,00000000000000000000000000000
SCENES,2020-06-14T11:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,11:25:01.0,49.483577,0.114247,2,8,1.1,14.4,1015,21.3,0.0,274.4,275.0,2.5,1.3,0.0,0.0,1.1,208.0,2.8,297.2,00000000000000000000000000000
SCENES,2020-06-14T11:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,11:40:00.70,49.483547,0.114267,2,9,1.2,6.6,1014,21.7,0.0,268.8,269.4,2.6,1.3,0.0,0.0,1.1,269.3,2.3,342.0,00000000000000000000000000000
SCENES,2020-06-14T11:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,11:55:00.50,49.483568,0.114210,2,10,1.2,0.0,1013,21.5,0.0,244.4,245.0,2.3,1.2,0.0,0.0,1.2,261.2,2.5,340.8,00000000000000000000000000000
SCENES,2020-06-14T12:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,12:10:00.90,49.483532,0.114297,2,11,1.0,17.8,1015,22.1,0.0,217.3,217.9,3.0,1.5,0.0,0.2,1.1,239.7,2.3,310.4,00000000000000000000000000000
SCENES,2020-06-14T12:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,12:25:01.0,49.483588,0.114190,2,9,1.3,21.6,1016,22.5,0.0,235.0,235.6,2.0,1.0,0.0,0.0,1.1,247.6,2.5,325.4,00000000000000000000000000000
SCENES,2020-06-14T12:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,12:40:02.10,49.483573,0.114247,2,10,1.1,16.7,1015,21.7,0.0,262.5,263.1,3.9,2.0,0.0,0.2,1.3,232.2,2.6,300.8,00000000000000000000000000000
SCENES,2020-06-14T12:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,12:55:01.40,49.483573,0.114267,2,10,1.1,11.5,1014,20.8,0.0,273.7,274.3,3.7,1.9,0.0,0.0,1.2,252.7,2.7,321.5,00000000000000000000000000000
SCENES,2020-06-14T13:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:10:01.60,49.483607,0.114247,2,11,1.0,1.9,1013,21.4,0.0,301.9,302.5,1.2,0.6,0.0,0.0,1.0,238.9,2.1,316.4,00000000000000000000000000000
SCENES,2020-06-14T13:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,13:25:01.80,49.483545,0.114247,2,11,0.9,7.6,1014,20.5,0.0,254.4,255.0,1.6,0.8,0.0,0.2,1.5,232.3,6.5,298.2,00000000000000000000000000000
SCENES,2020-06-14T13:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:40:01.70,49.483585,0.114260,2,11,0.9,14.3,1015,20.0,0.0,284.2,284.8,2.1,1.1,0.0,0.2,1.1,233.8,2.1,308.4,00000000000000000000000000000
SCENES,2020-06-14T13:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:55:01.90,49.483577,0.114227,2,11,0.9,7.2,1014,20.8,0.0,278.6,279.2,2.6,1.3,0.0,0.2,1.0,231.7,2.6,311.6,00000000000000000000000000000
SCENES,2020-06-14T15:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:10:02.20,49.483547,0.114247,2,10,1.2,8.2,1013,21.0,0.0,4.2,4.8,0.7,0.4,0.0,0.0,0.6,237.0,1.6,351.4,00000000000000000000000000000
SCENES,2020-06-14T15:25:02Z,,,0x3f,AirmarWS200,408,4,0xffff,15:25:02.20,49.483598,0.114188,2,10,1.0,4.6,1013,20.1,0.0,233.1,233.7,1.0,0.5,0.0,0.2,0.7,217.2,1.5,296.4,00000000000000000000000000000
SCENES,2020-06-14T15:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:40:01.10,49.483530,0.114253,2,9,1.3,7.7,1014,18.4,0.0,261.4,262.0,2.1,1.1,0.0,0.2,1.4,238.7,2.6,294.4,00000000000000000000000000000
SCENES,2020-06-14T15:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:55:00.90,49.483583,0.114265,2,11,0.9,21.9,1016,19.0,0.0,295.4,296.0,2.5,1.3,0.0,0.2,1.3,264.9,3.6,347.9,00000000000000000000000000000
SCENES,2020-06-14T19:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,19:10:01.40,49.483538,0.114235,2,10,0.9,8.4,1015,16.1,0.0,171.2,171.8,0.6,0.3,0.0,0.2,0.8,113.3,2.0,316.8,00000000000000000000000000000
SCENES,2020-06-14T19:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,19:25:01.60,49.483553,0.114207,2,10,1.0,7.3,1015,16.4,0.0,92.5,93.1,0.5,0.3,0.0,0.2,0.2,144.5,0.5,354.5,00000000000000000000000000000
SCENES,2020-06-14T19:40:04Z,,,0x3f,AirmarWS200,408,4,0xffff,19:40:03.90,49.483492,0.114233,2,9,1.1,7.4,1015,16.3,0.0,144.7,145.3,1.8,0.9,0.0,0.2,0.6,120.0,1.3,169.1,00000000000000000000000000000
SCENES,2020-06-14T19:55:17Z,,,0x3f,AirmarWS200,408,4,0xffff,19:55:17.0,49.483560,0.114242,2,10,1.0,19.4,1016,16.0,0.0,128.4,129.0,1.6,0.8,0.0,0.2,0.9,130.9,1.7,171.9,00000000000000000000000000000
SCENES,2020-06-14T20:10:03Z,,,0x3f,AirmarWS200,408,4,0xffff,20:10:03.50,49.483567,0.114235,1,9,1.0,5.3,1015,16.0,0.0,90.8,91.4,1.9,1.0,0.0,0.2,0.8,111.3,1.5,148.1,00000000000000000000000000000
SCENES,2020-06-14T20:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:25:01.80,49.483583,0.114322,2,11,0.8,14.5,1016,15.9,0.0,188.9,189.5,1.2,0.6,0.0,0.2,0.7,132.0,1.6,215.6,00000000000000000000000000000
SCENES,2020-06-14T20:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:40:01.70,49.483547,0.114322,2,11,0.8,13.9,1016,15.9,0.0,160.7,161.3,0.4,0.2,0.0,0.2,0.7,178.9,1.6,219.2,00000000000000000000000000000
SCENES,2020-06-14T20:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:55:01.80,49.483532,0.114308,2,10,1.0,16.5,1016,15.8,0.0,139.8,140.4,1.9,1.0,0.0,0.2,0.5,166.2,0.9,202.1,00000000000000000000000000000
SCENES,2020-06-14T21:10:02Z,,,0x3f,AirmarWS200,408,4,0xffff,21:10:02.50,49.483547,0.114317,2,9,1.2,15.1,1016,15.6,0.0,194.3,194.9,1.4,0.7,0.0,0.2,0.5,160.8,1.0,214.2,00000000000000000000000000000
SCENES,2020-06-14T21:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,21:25:00.90,49.483562,0.114267,2,10,0.9,11.3,1016,15.2,0.0,211.9,212.5,1.5,0.8,0.0,0.2,1.1,212.1,2.7,300.7,00000000000000000000000000000
SCENES,2020-06-14T21:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,21:40:00.90,49.483555,0.114258,2,10,0.9,11.2,1016,15.2,0.0,187.6,188.2,1.6,0.8,0.0,0.2,0.9,194.2,1.4,222.2,00000000000000000000000000000
SCENES,2020-06-14T21:55:03Z,,,0x3f,AirmarWS200,408,4,0xffff,21:55:03.20,49.483517,0.114263,2,11,0.8,5.0,1015,15.1,0.0,166.4,167.0,1.2,0.6,0.0,0.2,0.5,141.4,1.0,202.3,00000000000000000000000000000
SCENES,2020-06-14T22:10:07Z,,,0x3f,AirmarWS200,408,4,0xffff,22:10:07.60,49.483538,0.114252,2,11,0.9,5.5,1015,15.0,0.0,167.8,168.4,0.9,0.5,0.0,0.2,0.6,158.6,1.5,217.5,00000000000000000000000000000
SCENES,2020-06-14T22:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,22:25:01.0,49.483530,0.114250,2,10,0.9,20.3,1017,15.0,0.0,208.4,209.0,3.0,1.5,0.0,0.2,1.0,189.9,2.0,218.9,00000000000000000000000000000
SCENES,2020-06-14T22:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,22:40:00.10,49.483540,0.114228,2,10,1.0,3.8,1015,14.8,0.0,191.4,192.0,3.1,1.6,0.0,0.2,1.5,196.9,2.5,224.7,00000000000000000000000000000
SCENES,2020-06-14T22:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,22:55:00.20,49.483568,0.114242,2,11,0.9,8.3,1016,14.5,0.0,216.2,216.8,3.2,1.6,0.0,0.2,1.5,198.6,2.9,238.2,00000000000000000000000000000
SCENES,2020-06-15T02:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,02:10:00.40,49.483502,0.114247,2,11,0.9,5.3,1015,14.3,0.0,180.5,181.1,2.9,1.5,0.0,0.2,1.0,175.7,2.7,243.9,00000000000000000000000000000
SCENES,2020-06-15T02:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,02:25:01.10,49.483567,0.114257,2,9,1.1,6.0,1015,14.3,0.0,202.0,202.6,4.8,2.5,0.0,0.2,2.1,180.5,3.7,214.1,00000000000000000000000000000
SCENES,2020-06-15T02:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,02:40:01.0,49.483560,0.114233,2,11,0.9,5.1,1015,14.3,0.0,187.8,188.4,2.9,1.5,0.0,0.2,2.0,178.0,3.6,223.3,00000000000000000000000000000
SCENES,2020-06-15T02:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,02:55:00.20,49.483548,0.114218,2,8,1.4,7.9,1016,14.3,0.0,206.6,207.2,2.4,1.2,0.0,0.2,1.4,159.8,4.0,211.3,00000000000000000000000000000
SCENES,2020-06-15T03:10:05Z,,,0x3f,AirmarWS200,408,4,0xffff,03:10:05.0,49.483597,0.114242,2,9,1.3,0.5,1015,14.3,0.0,150.3,150.9,3.2,1.6,0.0,0.2,1.5,189.7,3.5,305.0,00000000000000000000000000000
SCENES,2020-06-15T03:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,03:25:00.30,49.483568,0.114188,2,10,0.9,5.0,1015,14.0,0.0,219.3,219.9,7.0,3.6,0.0,0.2,2.4,196.5,5.1,230.8,00000000000000000000000000000
SCENES,2020-06-15T03:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,03:40:01.20,49.483578,0.114215,2,10,0.9,1.6,1015,14.0,0.0,209.4,210.0,5.5,2.8,0.0,0.2,2.6,198.2,5.6,242.8,00000000000000000000000000000
SCENES,2020-06-15T03:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,03:55:00.80,49.483568,0.114225,2,10,0.9,13.2,1016,14.0,0.0,197.8,198.4,4.5,2.3,0.0,0.2,3.0,198.4,5.2,231.4,00000000000000000000000000000
SCENES,2020-06-15T04:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:10:00.80,49.483560,0.114253,2,9,1.0,0.0,1014,14.1,0.0,208.9,209.5,1.7,0.9,0.0,0.2,2.1,192.7,4.2,226.6,00000000000000000000000000000
SCENES,2020-06-15T04:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:25:00.90,49.483523,0.114215,2,10,1.0,5.1,1016,14.1,0.0,213.6,214.2,3.1,1.6,0.0,0.2,1.6,188.7,3.4,240.8,00000000000000000000000000000
SCENES,2020-06-15T04:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,04:40:00.70,49.483598,0.114228,2,11,0.8,6.5,1016,14.0,0.0,239.2,239.8,5.8,3.0,0.0,0.2,2.1,194.4,4.4,227.1,00000000000000000000000000000
SCENES,2020-06-15T04:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,04:55:00.40,49.483553,0.114272,2,11,0.8,8.4,1016,14.1,0.0,206.8,207.4,5.6,2.9,0.0,0.2,2.2,197.8,4.6,226.7,00000000000000000000000000000
SCENES,2020-06-15T05:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,05:10:00.40,49.483573,0.114260,2,10,1.0,9.8,1016,14.0,0.0,220.5,221.1,6.8,3.5,0.0,0.2,3.1,198.5,5.1,229.8,00000000000000000000000000000
SCENES,2020-06-15T05:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,05:25:01.20,49.483592,0.114157,2,9,1.0,9.3,1016,14.0,0.0,193.5,194.1,3.9,2.0,0.0,0.2,2.9,198.4,4.7,229.3,00000000000000000000000000000
SCENES,2020-06-15T05:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,05:40:00.90,49.483585,0.114260,2,10,0.8,10.1,1016,14.0,0.0,199.4,200.0,7.3,3.8,0.0,0.2,2.6,198.1,4.5,267.5,00000000000000000000000000000
SCENES,2020-06-15T05:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,05:55:01.10,49.483560,0.114277,2,10,0.9,12.1,1016,14.1,0.0,205.2,205.8,3.1,1.6,0.0,0.2,2.9,198.7,5.2,229.3,00000000000000000000000000000
SCENES,2020-06-15T13:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,13:10:00.90,49.483538,0.114213,2,11,0.9,4.8,1016,21.1,0.0,242.5,243.1,1.0,0.5,0.0,0.0,0.9,230.8,2.3,322.9,00000000000000000000000000000
SCENES,2020-06-15T13:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,13:25:00.80,49.483568,0.114208,1,11,0.8,10.7,1016,20.7,0.0,283.1,283.7,2.5,1.3,0.0,0.2,0.9,226.4,1.8,324.0,00000000000000000000000000000
SCENES,2020-06-15T13:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,13:40:01.0,49.483518,0.114232,2,11,0.9,7.8,1016,21.0,0.0,185.2,185.8,1.5,0.8,0.0,0.2,0.8,220.0,1.8,297.9,00000000000000000000000000000
SCENES,2020-06-15T13:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:55:01.20,49.483585,0.114245,2,11,0.9,9.3,1016,19.8,0.0,263.4,264.0,3.2,1.6,0.0,0.2,1.3,229.2,2.3,306.0,00000000000000000000000000000
SCENES,2020-06-15T14:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,14:10:01.60,49.483563,0.114197,2,9,1.2,9.1,1016,20.1,0.0,250.6,251.2,3.0,1.5,0.0,0.2,1.0,257.4,1.8,312.8,00000000000000000000000000000
SCENES,2020-06-15T14:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,14:25:01.60,49.483538,0.114263,2,10,1.1,8.7,1016,20.6,0.0,298.0,298.6,6.0,3.1,0.0,0.0,1.2,267.5,2.3,334.7,00000000000000000000000000000
SCENES,2020-06-15T14:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,14:40:01.80,49.483582,0.114233,1,11,0.8,17.4,1017,20.9,0.0,201.7,202.3,1.4,0.7,0.0,0.2,1.2,238.6,2.3,311.3,00000000000000000000000000000
SCENES,2020-06-15T14:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,14:55:01.20,49.483582,0.114207,2,10,0.9,7.7,1015,21.8,0.0,338.3,338.9,1.7,0.9,0.0,0.0,1.0,274.3,2.0,343.1,00000000000000000000000000000
SCENES,2020-06-15T15:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:10:01.40,49.483598,0.114308,1,10,1.1,7.2,1015,21.8,0.0,221.4,222.0,3.0,1.5,0.0,0.0,0.8,223.9,2.2,310.6,00000000000000000000000000000
SCENES,2020-06-15T15:25:02Z,,,0x3f,AirmarWS200,408,4,0xffff,15:25:01.40,49.483573,0.114183,2,10,1.1,0.2,1014,20.8,0.0,223.8,224.4,4.0,2.1,0.0,0.2,1.2,226.3,2.3,291.3,00000000000000000000000000000
SCENES,2020-06-15T15:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:40:00.50,49.483562,0.114238,1,9,1.2,8.2,1015,19.4,0.0,263.4,264.0,1.9,1.0,0.0,0.2,1.2,228.1,2.2,303.3,00000000000000000000000000000
SCENES,2020-06-15T15:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:55:00.50,49.483552,0.114343,2,11,0.9,18.4,1017,14.5,0.0,204.9,205.5,6.2,3.2,0.0,0.2,2.9,197.2,5.2,254.5,00000000000000000000000000000
SCENES,2020-06-15T20:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:10:01.30,49.483523,0.114253,2,11,0.8,12.9,1016,15.9,0.0,241.7,242.3,1.6,0.8,0.0,0.2,0.4,229.1,0.7,312.1,00000000000000000000000000000
SCENES,2020-06-15T20:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:25:01.20,49.483517,0.114288,2,10,1.0,24.0,1018,15.7,0.0,202.0,202.6,0.9,0.5,0.0,0.2,0.5,200.3,1.1,288.5,00000000000000000000000000000
SCENES,2020-06-15T20:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:40:01.10,49.483592,0.114297,2,11,0.8,19.3,1017,15.5,0.0,268.8,269.4,0.7,0.4,0.0,0.2,0.4,212.6,1.0,332.5,00000000000000000000000000000
SCENES,2020-06-15T20:55:02Z,,,0x3f,AirmarWS200,408,4,0xffff,20:55:02.20,49.483598,0.114228,2,10,1.0,18.1,1017,15.5,0.0,169.3,169.9,0.6,0.3,0.0,0.2,0.5,184.6,1.0,246.6,00000000000000000000000000000
SCENES,2020-06-15T20:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:10:01.30,49.483523,0.114253,2,11,0.8,12.9,1016,15.9,0.0,241.7,242.3,1.6,0.8,0.0,0.2,0.4,229.1,0.7,312.1,00000000000000000000000000000
SCENES,2020-06-15T20:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:25:01.20,49.483517,0.114288,2,10,1.0,24.0,1018,15.7,0.0,202.0,202.6,0.9,0.5,0.0,0.2,0.5,200.3,1.1,288.5,00000000000000000000000000000
SCENES,2020-06-15T20:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,20:40:01.10,49.483592,0.114297,2,11,0.8,19.3,1017,15.5,0.0,268.8,269.4,0.7,0.4,0.0,0.2,0.4,212.6,1.0,332.5,00000000000000000000000000000
SCENES,2020-06-15T20:55:02Z,,,0x3f,AirmarWS200,408,4,0xffff,20:55:02.20,49.483598,0.114228,2,10,1.0,18.1,1017,15.5,0.0,169.3,169.9,0.6,0.3,0.0,0.2,0.5,184.6,1.0,246.6,00000000000000000000000000000
SCENES,2020-06-15T22:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,22:10:01.70,49.483563,0.114317,2,11,0.9,24.0,1018,15.1,0.0,182.4,183.0,0.8,0.4,0.0,0.2,0.7,156.2,2.0,213.9,00000000000000000000000000000
SCENES,2020-06-15T22:25:02Z,,,0x3f,AirmarWS200,408,4,0xffff,22:25:02.10,49.483568,0.114235,2,9,1.0,18.9,1017,14.9,0.0,157.0,157.6,2.2,1.1,0.0,0.2,1.0,152.3,2.7,261.9,00000000000000000000000000000
